user_id,city,segment,avg_order_value,order_frequency,preferred_cuisine,veg_preference_ratio,price_sensitivity_score,recency_score,lifetime_orders,user_frequency_bucket
8939,Bengaluru,budget,173.63,1.467,North Indian,0.025,0.835,0.298,44,2
8940,Bengaluru,premium,715.87,0.1,Fast Food,0.191,0.057,0.043,3,0
8941,Bengaluru,budget,119.75,4.333,North Indian,0.582,0.817,0.741,130,3
8942,Bengaluru,budget,141.11,1.433,South Indian,0.183,0.732,0.575,43,2
8943,Mumbai,budget,220.68,6.6,North Indian,0.71,0.726,0.592,198,3
8944,Delhi,mid,488.09,4.733,North Indian,0.6,0.674,0.906,142,3
8945,Hyderabad,mid,368.81,5.8,Biryani,0.192,0.357,0.318,174,3
8946,Mumbai,mid,355.73,4.5,Chinese,0.322,0.302,0.791,135,3
8947,Delhi,budget,80.0,4.433,Chinese,0.245,0.834,0.739,133,3
8948,Pune,mid,521.94,3.3,North Indian,0.632,0.374,0.899,99,3
8949,Hyderabad,budget,201.82,4.4,Biryani,0.28,0.869,0.901,132,3
8950,Hyderabad,budget,187.6,5.133,North Indian,0.064,0.666,0.407,154,3
8951,Hyderabad,budget,80.0,6.567,Biryani,0.192,0.999,0.088,197,3
8952,Pune,mid,354.09,4.0,Fast Food,0.257,0.344,0.885,120,3
8953,Mumbai,budget,143.64,5.033,Desserts,0.577,0.863,0.096,151,3
8954,Pune,premium,836.56,6.3,South Indian,0.281,0.279,0.281,189,3
8955,Bengaluru,mid,304.9,4.133,North Indian,0.653,0.666,0.9,124,3
8956,Bengaluru,budget,138.41,5.1,Chinese,0.212,0.811,0.41,153,3
8957,Delhi,mid,411.94,1.367,Other,0.305,0.538,0.814,41,2
8958,Bengaluru,mid,272.64,5.9,Fast Food,0.546,0.338,0.321,177,3
8959,Hyderabad,budget,121.3,0.1,North Indian,0.504,0.817,0.044,3,0
8960,Delhi,mid,369.33,2.5,Fast Food,0.519,0.551,0.604,75,3
8961,Bengaluru,budget,216.92,5.933,Biryani,0.472,0.818,0.542,178,3
8962,Pune,budget,190.42,5.433,North Indian,0.56,0.616,0.512,163,3
8963,Chennai,mid,457.54,0.1,Biryani,0.667,0.507,0.093,3,0
8964,Hyderabad,mid,356.33,6.6,South Indian,0.276,0.697,0.61,198,3
8965,Delhi,budget,224.75,3.967,Chinese,0.697,0.926,0.621,119,3
8966,Pune,budget,80.0,0.1,North Indian,0.507,0.767,0.208,3,0
8967,Pune,mid,552.22,0.867,South Indian,0.723,0.568,0.865,26,2
8968,Pune,budget,257.59,3.467,North Indian,0.694,0.667,0.818,104,3
8969,Chennai,premium,791.32,0.1,Biryani,0.467,0.123,0.12,3,0
8970,Delhi,mid,433.23,5.767,Desserts,0.263,0.527,0.937,173,3
8971,Bengaluru,premium,692.4,0.1,South Indian,0.294,0.383,0.183,3,0
8972,Pune,budget,139.52,2.733,Fast Food,0.291,0.861,0.507,82,3
8973,Mumbai,premium,577.83,2.2,Chinese,0.26,0.036,0.373,66,3
8974,Chennai,budget,147.55,3.467,Biryani,0.565,0.956,0.711,104,3
8975,Hyderabad,budget,177.8,1.867,Biryani,0.232,0.968,0.219,56,3
8976,Bengaluru,budget,170.99,5.0,Fast Food,0.374,0.666,0.753,150,3
8977,Mumbai,budget,249.33,1.033,Fast Food,0.532,0.979,0.839,31,2
8978,Pune,premium,720.05,5.5,North Indian,0.32,0.071,0.467,165,3
8979,Delhi,mid,201.12,1.567,Fast Food,0.398,0.622,0.955,47,2
8980,Hyderabad,mid,514.43,1.433,South Indian,0.069,0.471,0.3,43,2
8981,Hyderabad,mid,227.9,6.467,South Indian,0.552,0.681,0.449,194,3
8982,Bengaluru,mid,294.06,0.1,Other,0.638,0.502,0.172,2,0
8983,Mumbai,mid,377.17,0.1,Chinese,0.386,0.512,0.032,2,0
8984,Mumbai,premium,783.44,2.7,North Indian,0.546,0.108,0.783,81,3
8985,Hyderabad,mid,205.46,6.533,South Indian,0.257,0.654,0.311,196,3
8986,Chennai,mid,275.35,1.133,Biryani,0.283,0.6,0.88,34,2
8987,Delhi,budget,80.0,3.167,Fast Food,0.252,0.722,0.318,95,3
8988,Chennai,premium,824.34,0.733,South Indian,0.301,0.357,0.097,22,2
8989,Chennai,budget,209.17,0.1,South Indian,0.384,0.779,0.051,2,0
8990,Delhi,budget,88.91,5.0,Biryani,0.388,0.798,0.7,150,3
8991,Bengaluru,premium,899.13,0.1,South Indian,0.494,0.049,0.098,1,0
8992,Bengaluru,budget,196.54,0.1,South Indian,0.363,0.939,0.261,2,0
8993,Hyderabad,budget,117.05,5.133,Other,0.271,0.674,0.223,154,3
8994,Mumbai,budget,80.0,0.1,South Indian,0.104,0.725,0.215,3,0
8995,Pune,budget,96.44,6.633,North Indian,0.246,0.764,0.373,199,3
8996,Hyderabad,premium,580.95,6.367,Biryani,0.037,0.112,0.851,191,3
8997,Chennai,premium,1008.33,2.967,Biryani,0.354,0.219,0.817,89,3
8998,Hyderabad,mid,338.17,0.1,North Indian,0.158,0.518,0.056,3,0
8999,Bengaluru,premium,498.63,4.433,South Indian,0.459,0.101,0.739,133,3
9000,Pune,mid,364.78,0.7,South Indian,0.431,0.524,0.491,21,2
9001,Delhi,premium,440.93,0.7,North Indian,0.314,0.092,0.456,21,2
9002,Mumbai,budget,175.72,2.733,North Indian,0.289,0.781,0.249,82,3
9003,Hyderabad,mid,252.23,3.767,North Indian,0.097,0.49,0.549,113,3
9004,Mumbai,budget,108.37,0.7,South Indian,0.337,0.959,0.74,21,2
9005,Chennai,budget,168.77,3.9,North Indian,0.242,0.817,0.29,117,3
9006,Mumbai,mid,525.02,4.567,Chinese,0.333,0.302,0.954,137,3
9007,Delhi,budget,259.89,4.667,Chinese,0.763,0.617,0.634,140,3
9008,Pune,mid,246.01,0.1,North Indian,0.399,0.509,0.063,1,0
9009,Delhi,mid,290.34,0.1,North Indian,0.294,0.461,0.17,2,0
9010,Hyderabad,budget,175.78,0.4,South Indian,0.273,0.732,0.64,12,1
9011,Pune,budget,208.44,6.367,Chinese,0.313,0.754,0.582,191,3
9012,Delhi,mid,133.59,3.567,South Indian,0.6,0.417,0.474,107,3
9013,Delhi,premium,717.47,4.233,Other,0.731,0.14,0.615,127,3
9014,Mumbai,budget,125.64,3.6,Fast Food,0.258,0.786,0.853,108,3
9015,Chennai,premium,315.2,3.3,Chinese,0.51,0.037,0.707,99,3
9016,Mumbai,premium,432.57,1.2,North Indian,0.693,0.011,0.297,36,2
9017,Pune,mid,293.22,3.8,Biryani,0.293,0.672,0.593,114,3
9018,Chennai,budget,152.94,5.567,South Indian,0.237,0.911,0.722,167,3
9019,Delhi,mid,450.81,0.9,Chinese,0.249,0.379,0.692,27,2
9020,Bengaluru,premium,770.87,2.7,South Indian,0.253,0.1,0.445,81,3
9021,Hyderabad,budget,197.38,0.1,South Indian,0.206,0.78,0.083,1,0
9022,Chennai,premium,705.34,2.867,North Indian,0.468,0.059,0.396,86,3
9023,Bengaluru,premium,559.01,1.2,South Indian,0.156,0.035,0.675,36,2
9024,Delhi,mid,331.63,6.4,South Indian,0.182,0.5,0.729,192,3
9025,Mumbai,mid,419.55,1.033,Desserts,0.439,0.455,0.655,31,2
9026,Bengaluru,mid,453.26,1.767,Chinese,0.237,0.407,0.801,53,3
9027,Bengaluru,mid,335.21,3.167,South Indian,0.105,0.585,0.709,95,3
9028,Hyderabad,premium,514.18,2.667,North Indian,0.273,0.143,0.544,80,3
9029,Pune,budget,166.78,0.1,Fast Food,0.391,0.716,0.255,3,0
9030,Delhi,budget,173.9,5.167,North Indian,0.591,0.623,0.48,155,3
9031,Delhi,budget,211.64,3.767,North Indian,0.699,0.966,0.701,113,3
9032,Delhi,premium,564.25,3.267,Chinese,0.742,0.356,0.59,98,3
9033,Mumbai,budget,116.61,4.733,North Indian,0.448,0.603,0.62,142,3
9034,Mumbai,premium,851.23,4.067,Chinese,0.304,0.093,0.28,122,3
9035,Chennai,mid,309.26,4.233,South Indian,0.425,0.568,0.561,127,3
9036,Chennai,budget,127.52,3.267,Chinese,0.1,0.939,0.8,98,3
9037,Chennai,premium,950.83,3.767,Fast Food,0.202,0.382,0.374,113,3
9038,Hyderabad,mid,212.9,2.0,Chinese,0.666,0.376,0.548,60,3
9039,Chennai,budget,252.81,2.833,South Indian,0.32,0.728,0.6,85,3
9040,Bengaluru,budget,119.37,0.1,Biryani,0.183,0.851,0.261,2,0
9041,Pune,budget,193.34,0.7,Chinese,0.439,0.87,0.683,21,2
9042,Hyderabad,budget,144.56,0.1,Biryani,0.348,0.821,0.004,2,0
9043,Mumbai,budget,163.57,5.4,Chinese,0.066,0.735,0.807,162,3
9044,Delhi,mid,323.72,0.1,North Indian,0.452,0.453,0.177,3,0
9045,Hyderabad,budget,192.83,3.133,South Indian,0.4,0.633,0.663,94,3
9046,Chennai,budget,132.63,6.633,Chinese,0.095,0.981,0.727,199,3
9047,Mumbai,budget,121.35,3.6,Chinese,0.41,0.838,0.776,108,3
9048,Chennai,budget,240.67,0.2,South Indian,0.54,0.764,0.192,6,1
9049,Pune,premium,705.88,0.1,South Indian,0.242,0.078,0.177,2,0
9050,Delhi,budget,116.22,0.1,Biryani,0.471,0.692,0.172,2,0
9051,Hyderabad,budget,80.0,1.633,North Indian,0.197,0.76,0.845,49,2
9052,Pune,mid,536.56,0.1,Fast Food,0.411,0.685,0.257,3,0
9053,Delhi,premium,589.61,0.1,Biryani,0.746,0.359,0.189,2,0
9054,Bengaluru,mid,556.18,0.533,South Indian,0.192,0.526,0.797,16,2
9055,Bengaluru,premium,779.77,6.567,Chinese,0.412,0.336,0.423,197,3
9056,Bengaluru,premium,728.58,0.1,Desserts,0.332,0.109,0.223,1,0
9057,Delhi,mid,366.98,1.567,Biryani,0.175,0.435,0.702,47,2
9058,Hyderabad,premium,1143.19,5.233,Biryani,0.062,0.345,0.526,157,3
9059,Delhi,budget,80.0,5.5,Desserts,0.177,0.999,0.238,165,3
9060,Chennai,premium,742.87,0.1,South Indian,0.059,0.217,0.21,3,0
9061,Chennai,premium,646.96,6.433,Biryani,0.498,0.027,0.252,193,3
9062,Mumbai,premium,657.38,5.867,Fast Food,0.338,0.383,0.694,176,3
9063,Pune,mid,364.93,2.167,North Indian,0.063,0.405,0.564,65,3
9064,Delhi,mid,323.37,0.1,North Indian,0.26,0.654,0.017,3,0
9065,Hyderabad,budget,159.41,5.4,South Indian,0.323,0.663,0.462,162,3
9066,Pune,mid,347.64,6.333,North Indian,0.798,0.421,0.773,190,3
9067,Chennai,budget,84.32,2.067,Biryani,0.19,0.826,0.414,62,3
9068,Pune,mid,388.14,3.733,South Indian,0.332,0.508,0.892,112,3
9069,Hyderabad,mid,421.61,3.467,North Indian,0.799,0.406,0.696,104,3
9070,Chennai,budget,122.9,2.4,Fast Food,0.329,0.838,0.348,72,3
9071,Bengaluru,budget,243.39,3.633,Desserts,0.41,0.836,0.731,109,3
9072,Delhi,budget,216.78,3.567,Desserts,0.373,0.978,0.859,107,3
9073,Delhi,mid,434.4,6.567,Chinese,0.718,0.518,0.725,197,3
9074,Hyderabad,mid,433.18,2.367,Biryani,0.49,0.326,0.662,71,3
9075,Mumbai,mid,353.01,1.133,South Indian,0.491,0.346,0.773,34,2
9076,Bengaluru,budget,207.07,3.1,Desserts,0.824,0.808,0.318,93,3
9077,Bengaluru,premium,1014.15,1.067,Fast Food,0.42,0.24,0.837,32,2
9078,Mumbai,mid,430.8,1.167,South Indian,0.448,0.456,0.547,35,2
9079,Pune,budget,121.49,4.267,Biryani,0.233,0.832,0.225,128,3
9080,Mumbai,budget,148.02,5.633,Chinese,0.133,0.919,0.84,169,3
9081,Delhi,mid,407.37,0.9,Fast Food,0.298,0.595,0.838,27,2
9082,Pune,budget,191.89,2.667,North Indian,0.111,0.951,0.713,80,3
9083,Mumbai,budget,146.13,1.333,South Indian,0.341,0.854,0.334,40,2
9084,Mumbai,budget,121.66,3.2,Chinese,0.491,0.635,0.597,96,3
9085,Pune,budget,229.21,0.1,North Indian,0.275,0.84,0.15,1,0
9086,Delhi,budget,96.38,6.067,North Indian,0.077,0.674,0.272,182,3
9087,Pune,budget,102.93,0.1,Chinese,0.137,0.781,0.081,2,0
9088,Mumbai,premium,434.57,0.1,Fast Food,0.438,0.066,0.028,2,0
9089,Mumbai,mid,255.64,2.9,Biryani,0.175,0.541,0.733,87,3
9090,Hyderabad,budget,212.37,5.267,Fast Food,0.646,0.906,0.735,158,3
9091,Pune,mid,478.08,2.033,Fast Food,0.516,0.612,0.141,61,3
9092,Chennai,mid,342.6,0.333,South Indian,0.293,0.302,0.699,10,1
9093,Hyderabad,budget,174.82,6.2,Biryani,0.297,0.675,0.346,186,3
9094,Delhi,budget,149.47,6.033,North Indian,0.27,0.64,0.382,181,3
9095,Mumbai,budget,90.4,1.333,South Indian,0.341,0.914,0.425,40,2
9096,Chennai,mid,571.81,1.367,North Indian,0.39,0.598,0.325,41,2
9097,Mumbai,mid,487.47,6.033,North Indian,0.251,0.456,0.459,181,3
9098,Delhi,budget,167.72,3.0,Fast Food,0.191,0.75,0.411,90,3
9099,Bengaluru,mid,264.41,5.3,Biryani,0.445,0.438,0.528,159,3
9100,Bengaluru,premium,655.01,6.033,South Indian,0.259,0.335,0.537,181,3
9101,Pune,budget,115.38,3.7,Desserts,0.362,0.664,0.451,111,3
9102,Delhi,mid,359.76,0.767,North Indian,0.458,0.473,0.62,23,2
9103,Hyderabad,mid,380.99,4.067,Biryani,0.651,0.324,0.948,122,3
9104,Bengaluru,mid,315.89,1.0,North Indian,0.79,0.65,0.266,30,2
9105,Delhi,mid,204.56,4.633,North Indian,0.513,0.66,0.763,139,3
9106,Pune,mid,563.21,3.9,North Indian,0.518,0.47,0.658,117,3
9107,Chennai,budget,161.88,3.0,South Indian,0.65,0.675,0.569,90,3
9108,Chennai,budget,172.83,3.2,South Indian,0.431,0.621,0.847,96,3
9109,Bengaluru,premium,615.52,6.4,Chinese,0.441,0.028,0.696,192,3
9110,Delhi,budget,80.0,2.667,North Indian,0.2,0.929,0.532,80,3
9111,Hyderabad,premium,683.34,5.667,Biryani,0.478,0.285,0.916,170,3
9112,Pune,budget,133.84,5.4,Chinese,0.376,0.976,0.702,162,3
9113,Delhi,mid,420.95,6.633,Fast Food,0.131,0.359,0.484,199,3
9114,Chennai,mid,440.61,0.1,North Indian,0.871,0.698,0.002,2,0
9115,Pune,budget,188.25,4.2,Chinese,0.512,0.9,0.6,126,3
9116,Bengaluru,premium,897.65,0.1,Biryani,0.378,0.174,0.294,1,0
9117,Mumbai,budget,240.18,4.7,North Indian,0.668,0.798,0.832,141,3
9118,Pune,mid,388.99,0.1,South Indian,0.315,0.301,0.226,1,0
9119,Mumbai,mid,459.92,0.767,Chinese,0.198,0.698,0.848,23,2
9120,Chennai,premium,798.77,4.533,Fast Food,0.116,0.185,0.524,136,3
9121,Bengaluru,mid,160.0,3.6,South Indian,0.448,0.312,0.592,108,3
9122,Chennai,premium,669.1,5.8,Desserts,0.331,0.294,0.602,174,3
9123,Chennai,premium,526.46,3.633,Fast Food,0.57,0.276,0.239,109,3
9124,Delhi,budget,161.57,1.7,North Indian,0.348,0.976,0.866,51,3
9125,Mumbai,premium,541.8,5.733,Chinese,0.648,0.146,0.675,172,3
9126,Mumbai,premium,821.14,3.267,North Indian,0.105,0.006,0.536,98,3
9127,Delhi,budget,199.05,6.367,North Indian,0.417,0.654,0.742,191,3
9128,Pune,mid,470.36,0.2,Fast Food,0.442,0.685,0.64,6,1
9129,Mumbai,budget,230.96,0.267,Fast Food,0.133,0.875,0.906,8,1
9130,Chennai,mid,182.4,1.033,Biryani,0.559,0.637,0.755,31,2
9131,Bengaluru,budget,90.05,6.367,North Indian,0.415,0.781,0.757,191,3
9132,Chennai,mid,642.78,0.967,South Indian,0.424,0.427,0.875,29,2
9133,Hyderabad,budget,200.48,4.767,Biryani,0.288,0.776,0.776,143,3
9134,Chennai,mid,372.44,4.733,South Indian,0.146,0.322,0.744,142,3
9135,Chennai,budget,151.6,5.867,Biryani,0.418,0.74,0.589,176,3
9136,Pune,mid,344.31,4.2,North Indian,0.406,0.558,0.281,126,3
9137,Chennai,mid,156.63,0.3,Chinese,0.16,0.49,0.56,9,1
9138,Bengaluru,mid,272.77,0.4,Fast Food,0.391,0.69,0.597,12,1
9139,Pune,budget,144.41,0.233,Other,0.562,0.762,0.708,7,1
9140,Bengaluru,budget,114.21,4.033,North Indian,0.401,0.634,0.579,121,3
9141,Hyderabad,budget,120.74,2.933,Biryani,0.199,0.757,0.306,88,3
9142,Delhi,premium,1211.75,0.6,North Indian,0.473,0.011,0.775,18,2
9143,Chennai,budget,137.42,0.3,South Indian,0.441,0.758,0.724,9,1
9144,Mumbai,mid,377.81,1.467,Desserts,0.56,0.559,0.882,44,2
9145,Pune,budget,162.13,3.267,Chinese,0.101,0.983,0.617,98,3
9146,Bengaluru,mid,408.95,6.0,Desserts,0.449,0.481,0.453,180,3
9147,Pune,budget,126.14,5.533,Desserts,0.148,0.758,0.233,166,3
9148,Bengaluru,mid,474.7,3.067,North Indian,0.628,0.607,0.693,92,3
9149,Mumbai,budget,172.18,2.0,Chinese,0.245,0.945,0.785,60,3
9150,Mumbai,budget,85.64,0.1,Chinese,0.292,0.941,0.009,1,0
9151,Pune,budget,144.62,6.233,South Indian,0.223,0.94,0.457,187,3
9152,Hyderabad,budget,141.39,2.2,North Indian,0.318,0.972,0.416,66,3
9153,Mumbai,mid,328.18,3.4,North Indian,0.517,0.672,0.801,102,3
9154,Bengaluru,premium,801.86,0.867,Desserts,0.52,0.184,0.728,26,2
9155,Hyderabad,mid,413.47,1.0,Chinese,0.348,0.693,0.842,30,2
9156,Bengaluru,premium,803.33,5.933,Desserts,0.217,0.364,0.594,178,3
9157,Mumbai,mid,383.89,1.633,North Indian,0.684,0.539,0.818,49,2
9158,Hyderabad,budget,154.28,1.2,Chinese,0.431,0.821,0.916,36,2
9159,Delhi,budget,80.0,0.1,Fast Food,0.459,0.934,0.051,2,0
9160,Delhi,budget,188.89,2.433,North Indian,0.447,0.931,0.727,73,3
9161,Chennai,budget,174.42,1.467,South Indian,0.259,0.773,0.7,44,2
9162,Chennai,premium,503.05,4.7,South Indian,0.226,0.004,0.843,141,3
9163,Mumbai,mid,378.06,3.867,North Indian,0.641,0.539,0.673,116,3
9164,Hyderabad,mid,414.79,4.0,North Indian,0.596,0.624,0.59,120,3
9165,Delhi,mid,467.12,6.567,South Indian,0.489,0.541,0.716,197,3
9166,Bengaluru,budget,175.52,6.167,Other,0.58,0.913,0.743,185,3
9167,Chennai,mid,382.16,2.0,South Indian,0.358,0.306,0.381,60,3
9168,Bengaluru,budget,197.34,6.567,Fast Food,0.106,0.847,0.465,197,3
9169,Hyderabad,budget,134.67,4.567,Biryani,0.169,0.979,0.366,137,3
9170,Mumbai,budget,170.6,1.1,North Indian,0.322,0.75,0.413,33,2
9171,Bengaluru,budget,118.94,2.233,Biryani,0.245,0.655,0.713,67,3
9172,Chennai,mid,461.03,1.633,Desserts,0.536,0.409,0.817,49,2
9173,Hyderabad,budget,80.0,5.333,Desserts,0.23,0.898,0.796,160,3
9174,Pune,budget,190.84,0.1,Fast Food,0.626,0.806,0.025,1,0
9175,Chennai,premium,703.54,5.2,North Indian,0.679,0.343,0.541,156,3
9176,Mumbai,premium,893.08,1.1,Chinese,0.121,0.356,0.796,33,2
9177,Mumbai,mid,271.95,3.5,South Indian,0.593,0.591,0.747,105,3
9178,Delhi,mid,359.0,3.667,North Indian,0.336,0.471,0.743,110,3
9179,Chennai,mid,356.06,4.567,South Indian,0.271,0.58,0.755,137,3
9180,Pune,budget,171.69,2.567,Other,0.685,0.689,0.391,77,3
9181,Chennai,budget,97.62,0.567,South Indian,0.19,0.679,0.562,17,2
9182,Chennai,budget,181.81,5.933,Fast Food,0.229,0.751,0.762,178,3
9183,Chennai,budget,80.0,2.933,South Indian,0.2,0.704,0.583,88,3
9184,Delhi,premium,566.43,6.133,South Indian,0.487,0.115,0.503,184,3
9185,Chennai,mid,193.73,2.833,Desserts,0.392,0.392,0.713,85,3
9186,Hyderabad,premium,865.64,1.833,Biryani,0.56,0.047,0.629,55,3
9187,Mumbai,mid,390.01,3.167,Chinese,0.382,0.399,0.559,95,3
9188,Pune,mid,395.6,0.767,Biryani,0.401,0.393,0.694,23,2
9189,Chennai,mid,497.32,3.767,South Indian,0.269,0.455,0.245,113,3
9190,Delhi,mid,318.41,6.6,North Indian,0.619,0.57,0.845,198,3
9191,Delhi,mid,410.96,1.8,North Indian,0.735,0.415,0.605,54,3
9192,Chennai,budget,153.3,1.133,South Indian,0.524,0.957,0.236,34,2
9193,Delhi,mid,341.38,1.033,North Indian,0.257,0.37,0.473,31,2
9194,Chennai,budget,215.33,1.267,South Indian,0.42,0.872,0.689,38,2
9195,Bengaluru,mid,558.19,2.7,South Indian,0.476,0.4,0.722,81,3
9196,Mumbai,budget,128.43,1.8,Other,0.657,0.898,0.672,54,3
9197,Chennai,mid,433.37,4.8,South Indian,0.692,0.415,0.512,144,3
9198,Pune,budget,165.96,2.367,North Indian,0.128,0.675,0.406,71,3
9199,Delhi,budget,166.56,2.5,South Indian,0.262,0.936,0.49,75,3
9200,Pune,mid,374.72,1.1,South Indian,0.142,0.471,0.792,33,2
9201,Chennai,budget,133.35,3.867,Biryani,0.278,0.892,0.684,116,3
9202,Chennai,premium,80.0,0.1,South Indian,0.831,0.298,0.251,2,0
9203,Bengaluru,budget,226.74,4.733,North Indian,0.214,0.679,0.812,142,3
9204,Hyderabad,budget,115.26,0.3,Desserts,0.478,0.636,0.596,9,1
9205,Delhi,budget,137.92,4.333,South Indian,0.433,0.905,0.563,130,3
9206,Hyderabad,premium,655.94,5.367,Biryani,0.187,0.066,0.759,161,3
9207,Pune,mid,271.62,4.767,Fast Food,0.212,0.573,0.627,143,3
9208,Hyderabad,budget,162.01,1.867,Chinese,0.376,0.928,0.65,56,3
9209,Pune,budget,147.78,4.667,Biryani,0.717,0.794,0.33,140,3
9210,Mumbai,mid,278.35,5.467,North Indian,0.448,0.345,0.666,164,3
9211,Hyderabad,premium,729.86,3.567,Desserts,0.362,0.051,0.734,107,3
9212,Delhi,budget,148.35,0.1,South Indian,0.374,0.766,0.001,1,0
9213,Hyderabad,budget,196.39,5.467,South Indian,0.117,0.772,0.441,164,3
9214,Mumbai,budget,82.98,3.267,Fast Food,0.627,0.827,0.824,98,3
9215,Bengaluru,budget,109.73,1.133,Chinese,0.25,0.827,0.41,34,2
9216,Bengaluru,mid,422.53,6.467,Biryani,0.491,0.345,0.897,194,3
9217,Hyderabad,premium,572.05,2.267,South Indian,0.57,0.143,0.511,68,3
9218,Chennai,premium,519.32,2.667,Chinese,0.248,0.237,0.341,80,3
9219,Hyderabad,mid,290.97,4.133,Fast Food,0.22,0.315,0.7,124,3
9220,Pune,budget,144.95,1.3,South Indian,0.171,0.866,0.26,39,2
9221,Delhi,premium,680.56,0.1,North Indian,0.828,0.25,0.278,1,0
9222,Bengaluru,budget,139.5,3.9,North Indian,0.49,0.998,0.476,117,3
9223,Bengaluru,budget,98.57,4.933,South Indian,0.261,0.973,0.256,148,3
9224,Hyderabad,mid,427.32,1.067,Biryani,0.533,0.521,0.645,32,2
9225,Pune,budget,216.31,5.533,Chinese,0.107,0.737,0.751,166,3
9226,Hyderabad,premium,317.91,0.1,South Indian,0.469,0.151,0.061,2,0
9227,Pune,premium,389.29,6.1,North Indian,0.15,0.142,0.496,183,3
9228,Bengaluru,mid,450.29,6.067,Chinese,0.313,0.391,0.936,182,3
9229,Hyderabad,mid,506.98,4.767,Biryani,0.219,0.36,0.615,143,3
9230,Chennai,budget,80.0,5.933,Desserts,0.058,0.796,0.929,178,3
9231,Mumbai,budget,190.77,1.2,South Indian,0.132,0.901,0.477,36,2
9232,Mumbai,mid,513.79,3.167,North Indian,0.417,0.66,0.912,95,3
9233,Bengaluru,mid,263.76,1.067,Biryani,0.935,0.407,0.41,32,2
9234,Mumbai,premium,1015.93,3.267,North Indian,0.326,0.166,0.849,98,3
9235,Bengaluru,budget,141.1,3.933,South Indian,0.49,0.838,0.68,118,3
9236,Bengaluru,budget,165.73,3.833,North Indian,0.292,0.75,0.713,115,3
9237,Hyderabad,budget,114.04,0.633,Biryani,0.325,0.9,0.476,19,2
9238,Pune,mid,450.1,0.1,Biryani,0.108,0.329,0.074,3,0
9239,Hyderabad,mid,433.45,6.633,Desserts,0.709,0.4,0.777,199,3
9240,Pune,premium,1044.94,0.1,South Indian,0.142,0.364,0.164,3,0
9241,Hyderabad,budget,222.03,3.367,South Indian,0.275,0.706,0.809,101,3
9242,Hyderabad,mid,349.08,3.933,Biryani,0.793,0.7,0.842,118,3
9243,Pune,budget,305.42,1.2,Fast Food,0.459,0.817,0.974,36,2
9244,Hyderabad,budget,217.54,2.233,Biryani,0.787,0.904,0.462,67,3
9245,Pune,budget,177.03,0.1,Desserts,0.205,0.859,0.096,3,0
9246,Hyderabad,mid,250.28,1.533,Biryani,0.463,0.333,0.785,46,2
9247,Bengaluru,mid,197.0,0.1,South Indian,0.628,0.349,0.27,2,0
9248,Bengaluru,budget,80.0,4.367,Fast Food,0.428,0.987,0.638,131,3
9249,Hyderabad,mid,256.63,6.567,North Indian,0.313,0.606,0.615,197,3
9250,Delhi,premium,975.46,3.833,Other,0.231,0.349,0.563,115,3
9251,Chennai,budget,174.35,5.367,Other,0.319,0.904,0.446,161,3
9252,Mumbai,budget,119.33,2.267,Chinese,0.445,0.707,0.69,68,3
9253,Chennai,mid,336.41,4.667,Fast Food,0.119,0.483,0.314,140,3
9254,Mumbai,mid,324.23,6.233,Other,0.149,0.467,0.687,187,3
9255,Mumbai,premium,860.01,5.5,Desserts,0.584,0.211,0.26,165,3
9256,Pune,budget,106.06,5.2,Desserts,0.552,0.832,0.354,156,3
9257,Chennai,mid,384.97,3.067,Biryani,0.484,0.371,0.733,92,3
9258,Chennai,premium,760.02,4.033,South Indian,0.112,0.296,0.735,121,3
9259,Pune,budget,107.56,4.0,Biryani,0.808,0.914,0.734,120,3
9260,Chennai,budget,229.4,1.5,South Indian,0.125,0.892,0.561,45,2
9261,Mumbai,premium,640.89,1.867,Desserts,0.604,0.308,0.629,56,3
9262,Pune,budget,100.36,4.367,Chinese,0.311,0.973,0.23,131,3
9263,Delhi,mid,435.29,0.1,Chinese,0.644,0.358,0.057,3,0
9264,Hyderabad,premium,710.9,4.633,Fast Food,0.796,0.379,0.783,139,3
9265,Pune,budget,170.42,4.067,Fast Food,0.411,0.903,0.387,122,3
9266,Chennai,mid,231.53,0.1,South Indian,0.784,0.619,0.069,3,0
9267,Mumbai,mid,431.24,0.1,Biryani,0.611,0.487,0.007,1,0
9268,Chennai,premium,1134.49,4.3,South Indian,0.233,0.127,0.449,129,3
9269,Chennai,premium,447.43,2.5,Chinese,0.37,0.251,0.945,75,3
9270,Mumbai,premium,770.84,1.2,Desserts,0.502,0.179,0.644,36,2
9271,Pune,budget,110.73,4.567,Fast Food,0.655,0.611,0.779,137,3
9272,Delhi,mid,618.96,2.333,Fast Food,0.756,0.572,0.569,70,3
9273,Mumbai,premium,947.93,5.067,North Indian,0.387,0.364,0.622,152,3
9274,Hyderabad,mid,378.21,5.933,Chinese,0.326,0.424,0.825,178,3
9275,Chennai,mid,227.21,2.7,Biryani,0.556,0.578,0.757,81,3
9276,Mumbai,budget,100.7,1.033,Chinese,0.255,0.872,0.594,31,2
9277,Mumbai,premium,849.25,0.167,Desserts,0.441,0.234,0.174,5,1
9278,Hyderabad,budget,81.88,3.967,South Indian,0.381,0.788,0.472,119,3
9279,Mumbai,budget,83.44,5.9,Biryani,0.53,0.778,0.514,177,3
